Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month
2122,Zain Malik,26,13933,6233,2.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
2123,Aisha Tariq,29,7041,8700,4.2,Yes,False,False,False,,December
2124,Zain Nadeem,23,5679,15027,3.8,No,False,False,True,Low Customer Satisfaction,April
2125,Fatima Javed,24,15659,11860,4.7,No,False,True,False,Target Not Met,April
2126,Ali Malik,28,16889,11526,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
2127,Zain Malik,23,10738,9559,2.5,No,False,False,True,Low Customer Satisfaction,December
2128,Usman Butt,29,10668,10732,4.4,Yes,False,False,False,,November
2129,Maira Raza,21,14550,6513,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
2130,Bilal Javed,18,19427,11830,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",December
2131,Ali Tariq,19,12697,18781,5.0,No,True,False,False,Low Working Days,August
2132,Maira Raza,15,13033,11910,4.4,No,True,False,False,Low Working Days,September
2133,Usman Tariq,28,5062,19847,3.2,No,False,False,True,Low Customer Satisfaction,June
2134,Fatima Malik,15,12829,9649,4.5,No,True,True,False,"Low Working Days, Target Not Met",December
2135,Bilal Tariq,17,15751,21480,4.0,No,True,False,False,Low Working Days,September
2136,Ahmed Raza,27,18450,13120,4.4,No,False,True,False,Target Not Met,August
2137,Usman Raza,28,16961,5951,4.4,No,False,True,False,Target Not Met,November
2138,Usman Iqbal,22,12352,14165,2.3,No,False,False,True,Low Customer Satisfaction,July
2139,Aisha Sheikh,28,18516,18352,3.9,No,False,False,True,Low Customer Satisfaction,October
2140,Maira Sheikh,16,11915,13746,2.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
2141,Aisha Malik,18,17543,14970,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
2142,Zain Butt,16,13326,13186,4.7,No,True,False,False,Low Working Days,September
2143,Bilal Chaudhry,28,8644,12804,3.6,No,False,False,True,Low Customer Satisfaction,May
2144,Ali Iqbal,19,9970,4595,4.2,No,True,True,False,"Low Working Days, Target Not Met",April
2145,Sara Malik,23,18109,11875,4.5,No,False,True,False,Target Not Met,June
2146,Usman Khan,30,15327,9972,4.8,No,False,True,False,Target Not Met,April
2147,Aisha Chaudhry,15,13003,19882,4.6,No,True,False,False,Low Working Days,March
2148,Aisha Iqbal,19,8278,4858,3.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
2149,Fatima Khan,28,12296,9519,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
2150,Sara Raza,29,14014,13980,2.5,No,False,False,True,Low Customer Satisfaction,January
2151,Maira Tariq,23,8074,8317,3.2,No,False,False,True,Low Customer Satisfaction,January
2152,Hassan Raza,29,18261,16144,3.1,No,False,False,True,Low Customer Satisfaction,January
2153,Hassan Butt,15,16173,16879,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
2154,Zain Khan,23,19065,5030,4.0,No,False,True,False,Target Not Met,August
2155,Zain Tariq,22,13312,13487,4.9,Yes,False,False,False,,October
2156,Aisha Nadeem,18,12552,17305,4.2,No,True,False,False,Low Working Days,October
2157,Hassan Malik,26,6637,14255,3.9,No,False,False,True,Low Customer Satisfaction,March
2158,Usman Chaudhry,25,18652,5447,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
2159,Aisha Iqbal,24,10103,14237,2.1,No,False,False,True,Low Customer Satisfaction,September
2160,Bilal Nadeem,19,14116,6850,2.9,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
2161,Ahmed Butt,27,5644,15953,4.3,Yes,False,False,False,,October
2162,Bilal Butt,19,7032,12106,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
2163,Sara Iqbal,25,7761,14000,4.1,Yes,False,False,False,,August
2164,Fatima Javed,26,7068,13503,3.7,No,False,False,True,Low Customer Satisfaction,August
2165,Ahmed Javed,20,5241,19493,2.5,No,False,False,True,Low Customer Satisfaction,August
2166,Ahmed Khan,21,19790,8055,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
2167,Sara Malik,22,7668,9402,3.5,No,False,False,True,Low Customer Satisfaction,November
2168,Hassan Tariq,29,19638,13281,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
2169,Ali Chaudhry,28,18907,5672,4.3,No,False,True,False,Target Not Met,October
2170,Maira Raza,22,5802,8532,4.2,Yes,False,False,False,,January
2171,Bilal Iqbal,25,10059,8924,3.7,No,False,False,True,Low Customer Satisfaction,April
2172,Aisha Raza,28,17356,19269,4.5,Yes,False,False,False,,September
2173,Ali Tariq,27,18440,16546,3.7,No,False,False,True,Low Customer Satisfaction,October
2174,Usman Malik,16,5195,10085,4.9,No,True,False,False,Low Working Days,July
2175,Fatima Chaudhry,23,7187,16390,2.7,No,False,False,True,Low Customer Satisfaction,March
2176,Maira Nadeem,21,16707,17280,4.1,Yes,False,False,False,,January
2177,Sara Sheikh,18,7330,8864,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
2178,Ali Iqbal,18,15551,13316,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
2179,Hassan Khan,25,9841,5221,2.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2180,Ali Javed,22,8606,6860,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
2181,Zain Malik,18,18976,14702,2.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
2182,Aisha Malik,27,13468,12428,2.6,No,False,False,True,Low Customer Satisfaction,December
2183,Usman Tariq,29,5060,19385,5.0,Yes,False,False,False,,August
2184,Hassan Khan,20,16582,13336,4.4,Yes,False,False,False,,June
2185,Maira Tariq,19,15105,7253,4.2,No,True,True,False,"Low Working Days, Target Not Met",May
2186,Maira Nadeem,17,19387,7782,4.4,No,True,True,False,"Low Working Days, Target Not Met",January
2187,Usman Sheikh,27,8927,21150,4.9,Yes,False,False,False,,January
2188,Ali Tariq,28,11296,20343,3.7,No,False,False,True,Low Customer Satisfaction,March
2189,Bilal Sheikh,24,19060,13951,2.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
2190,Zain Butt,25,18622,20269,4.6,Yes,False,False,False,,May
2191,Usman Sheikh,16,19125,18567,4.2,No,True,False,False,Low Working Days,January
2192,Usman Sheikh,23,7591,15683,3.2,No,False,False,True,Low Customer Satisfaction,December
2193,Maira Khan,24,13758,7513,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2194,Hassan Raza,23,17127,20879,3.2,No,False,False,True,Low Customer Satisfaction,February
2195,Fatima Khan,15,14763,17335,4.8,No,True,False,False,Low Working Days,November
2196,Maira Nadeem,24,17909,15372,3.0,No,False,False,True,Low Customer Satisfaction,November
2197,Sara Nadeem,17,11121,9822,4.9,No,True,False,False,Low Working Days,November
2198,Bilal Nadeem,22,6200,18837,4.7,Yes,False,False,False,,September
2199,Zain Tariq,20,17601,16122,3.9,No,False,False,True,Low Customer Satisfaction,December
2200,Ali Chaudhry,19,7854,6072,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
2201,Bilal Butt,19,16087,12529,3.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",February
2202,Fatima Nadeem,20,19432,9959,2.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
2203,Aisha Butt,29,12024,13107,2.4,No,False,False,True,Low Customer Satisfaction,December
2204,Bilal Khan,21,14428,9993,4.3,No,False,True,False,Target Not Met,March
2205,Sara Javed,15,11972,9021,3.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
2206,Fatima Nadeem,23,5136,17546,2.4,No,False,False,True,Low Customer Satisfaction,January
2207,Usman Iqbal,17,6029,14174,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
2208,Aisha Butt,18,15348,20138,4.8,No,True,False,False,Low Working Days,June
2209,Bilal Raza,24,7594,15759,3.1,No,False,False,True,Low Customer Satisfaction,February
2210,Bilal Iqbal,15,12206,13190,4.7,No,True,False,False,Low Working Days,April
2211,Fatima Sheikh,27,5661,16886,2.9,No,False,False,True,Low Customer Satisfaction,May
2212,Sara Javed,25,7472,20779,3.6,No,False,False,True,Low Customer Satisfaction,December
2213,Usman Malik,24,15869,21322,2.1,No,False,False,True,Low Customer Satisfaction,March
2214,Ali Raza,17,15500,13828,3.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
2215,Sara Iqbal,16,5086,6510,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
2216,Aisha Khan,16,15704,7435,2.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
2217,Fatima Chaudhry,28,11219,7201,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
2218,Bilal Malik,15,19806,19153,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
2219,Hassan Iqbal,22,13143,4058,4.1,No,False,True,False,Target Not Met,April
2220,Aisha Khan,17,19749,15122,4.3,No,True,True,False,"Low Working Days, Target Not Met",June
2221,Aisha Tariq,30,11968,6971,2.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
2222,Fatima Sheikh,17,16134,13719,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
2223,Fatima Chaudhry,20,7773,18017,4.9,Yes,False,False,False,,February
2224,Ahmed Chaudhry,27,15696,12314,4.7,No,False,True,False,Target Not Met,March
2225,Maira Chaudhry,22,18596,13628,4.9,No,False,True,False,Target Not Met,May
2226,Ali Khan,27,16502,13354,3.2,No,False,False,True,Low Customer Satisfaction,April
2227,Ali Raza,29,6700,15492,4.4,Yes,False,False,False,,September
2228,Usman Iqbal,23,16862,7345,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
2229,Usman Nadeem,23,7700,19357,2.2,No,False,False,True,Low Customer Satisfaction,November
2230,Ali Butt,18,11815,4561,4.5,No,True,True,False,"Low Working Days, Target Not Met",May
2231,Usman Tariq,28,16821,10261,4.0,No,False,True,False,Target Not Met,April
2232,Hassan Sheikh,19,17782,5737,2.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
2233,Sara Butt,16,6647,13096,2.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
2234,Fatima Khan,25,11038,16682,4.5,Yes,False,False,False,,October
2235,Maira Raza,23,10164,15723,2.2,No,False,False,True,Low Customer Satisfaction,May
2236,Ahmed Malik,22,10520,16098,2.3,No,False,False,True,Low Customer Satisfaction,August
2237,Zain Chaudhry,17,16510,13126,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
2238,Ali Raza,25,8687,17389,2.4,No,False,False,True,Low Customer Satisfaction,September
2239,Ahmed Javed,26,5596,12266,4.7,Yes,False,False,False,,November
2240,Maira Khan,27,9545,4294,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
2241,Ahmed Iqbal,23,13676,15434,3.7,No,False,False,True,Low Customer Satisfaction,July
2242,Hassan Javed,17,13837,9330,4.8,No,True,True,False,"Low Working Days, Target Not Met",February
2243,Maira Malik,23,19955,8655,3.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2244,Maira Chaudhry,16,16281,21493,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
2245,Aisha Javed,26,18917,17460,4.4,Yes,False,False,False,,October
2246,Sara Raza,24,9757,7771,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
2247,Ahmed Iqbal,23,18045,12563,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
2248,Usman Chaudhry,29,9384,21558,4.2,Yes,False,False,False,,April
2249,Sara Javed,22,13912,5164,4.4,No,False,True,False,Target Not Met,February
2250,Hassan Iqbal,23,9733,13475,4.4,Yes,False,False,False,,November
2251,Sara Sheikh,19,19570,16388,4.9,No,True,False,False,Low Working Days,March
2252,Zain Tariq,25,19751,17969,4.4,Yes,False,False,False,,May
2253,Aisha Raza,25,12081,12434,4.3,Yes,False,False,False,,May
2254,Ahmed Butt,16,13690,11262,4.6,No,True,False,False,Low Working Days,August
2255,Bilal Chaudhry,22,12117,5541,2.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
2256,Fatima Tariq,26,9729,6765,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
2257,Aisha Raza,29,6673,14306,4.2,Yes,False,False,False,,March
2258,Sara Malik,20,19318,8491,3.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
2259,Maira Chaudhry,22,16259,7083,2.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2260,Maira Nadeem,25,13306,5857,2.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
2261,Ahmed Nadeem,19,16171,4769,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
2262,Maira Malik,30,17961,21806,3.7,No,False,False,True,Low Customer Satisfaction,March
2263,Usman Nadeem,24,14928,6972,4.5,No,False,True,False,Target Not Met,May
2264,Fatima Malik,16,18545,9599,4.8,No,True,True,False,"Low Working Days, Target Not Met",May
2265,Zain Nadeem,20,16803,9275,4.3,No,False,True,False,Target Not Met,August
2266,Usman Chaudhry,19,12178,10571,4.5,No,True,False,False,Low Working Days,December
2267,Ali Chaudhry,26,15445,9072,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",April
2268,Aisha Javed,30,7294,13631,3.2,No,False,False,True,Low Customer Satisfaction,September
2269,Bilal Raza,27,8630,15245,3.2,No,False,False,True,Low Customer Satisfaction,February
2270,Aisha Malik,26,5146,18706,3.8,No,False,False,True,Low Customer Satisfaction,July
2271,Ahmed Raza,19,19453,9463,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",December
2272,Hassan Tariq,27,17174,11450,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
2273,Sara Malik,15,8453,15095,4.0,No,True,False,False,Low Working Days,November
2274,Fatima Javed,16,9507,5313,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
2275,Usman Butt,22,10783,11847,4.9,Yes,False,False,False,,February
2276,Zain Raza,27,12751,21454,3.8,No,False,False,True,Low Customer Satisfaction,May
2277,Ahmed Tariq,30,15602,13166,2.7,No,False,False,True,Low Customer Satisfaction,August
2278,Ahmed Tariq,28,10628,13930,3.4,No,False,False,True,Low Customer Satisfaction,June
2279,Zain Sheikh,27,13328,7285,4.0,No,False,True,False,Target Not Met,March
2280,Fatima Javed,17,8360,7095,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
2281,Fatima Nadeem,24,8005,20704,2.2,No,False,False,True,Low Customer Satisfaction,July
2282,Zain Khan,17,8552,4555,3.8,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
2283,Ali Chaudhry,22,5018,9432,4.8,Yes,False,False,False,,February
2284,Maira Chaudhry,22,7242,5386,3.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2285,Sara Khan,16,19665,15239,4.7,No,True,True,False,"Low Working Days, Target Not Met",January
2286,Ahmed Chaudhry,22,19247,14619,4.5,No,False,True,False,Target Not Met,May
2287,Fatima Butt,25,11318,10854,2.4,No,False,False,True,Low Customer Satisfaction,February
2288,Usman Iqbal,27,10097,14196,4.1,Yes,False,False,False,,December
2289,Hassan Nadeem,27,13640,20033,3.3,No,False,False,True,Low Customer Satisfaction,December
2290,Ali Khan,15,6948,11637,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
2291,Usman Chaudhry,20,14137,16962,4.1,Yes,False,False,False,,September
2292,Fatima Khan,22,18665,18940,4.2,Yes,False,False,False,,January
2293,Maira Sheikh,17,10618,14618,2.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
2294,Sara Butt,30,9236,7793,4.7,Yes,False,False,False,,October
2295,Ali Tariq,22,11901,11373,4.3,Yes,False,False,False,,October
2296,Aisha Khan,26,6920,6513,4.8,Yes,False,False,False,,January
2297,Bilal Iqbal,15,16169,6327,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
2298,Ali Sheikh,25,9188,12809,4.8,Yes,False,False,False,,July
2299,Sara Chaudhry,25,17207,10452,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
2300,Zain Iqbal,30,5238,11642,2.2,No,False,False,True,Low Customer Satisfaction,October
2301,Aisha Tariq,23,5204,18435,4.3,Yes,False,False,False,,July
2302,Hassan Malik,27,15799,4992,4.1,No,False,True,False,Target Not Met,February
2303,Zain Khan,25,10552,9424,3.8,No,False,False,True,Low Customer Satisfaction,September
2304,Ahmed Tariq,27,17532,8381,3.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
2305,Ali Malik,23,9927,8782,2.1,No,False,False,True,Low Customer Satisfaction,January
2306,Ali Raza,19,16580,11460,3.9,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
2307,Zain Iqbal,24,16164,6983,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
2308,Usman Iqbal,18,9390,18182,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
2309,Hassan Raza,29,7687,6523,3.3,No,False,False,True,Low Customer Satisfaction,September
2310,Bilal Javed,25,9951,13677,4.9,Yes,False,False,False,,May
2311,Aisha Nadeem,20,11160,14292,3.8,No,False,False,True,Low Customer Satisfaction,August
2312,Bilal Sheikh,26,17358,19089,4.2,Yes,False,False,False,,June
2313,Usman Sheikh,21,10388,8581,4.8,Yes,False,False,False,,November
2314,Ali Khan,19,14540,15907,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
2315,Aisha Chaudhry,25,17592,9609,2.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
2316,Ahmed Nadeem,27,10126,21771,2.1,No,False,False,True,Low Customer Satisfaction,August
2317,Hassan Sheikh,24,18625,15375,4.1,Yes,False,False,False,,June
2318,Zain Chaudhry,23,5816,21414,2.8,No,False,False,True,Low Customer Satisfaction,September
2319,Sara Chaudhry,17,18414,13957,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
2320,Maira Javed,29,14012,16955,2.6,No,False,False,True,Low Customer Satisfaction,September
2321,Fatima Tariq,21,5192,5220,2.8,No,False,False,True,Low Customer Satisfaction,May
2322,Ahmed Javed,24,6776,17163,3.5,No,False,False,True,Low Customer Satisfaction,August
